PCF ID,Hierarchy ID,Name,Difference Index,Change Details,Metrics Available?,Element Description
10762,9.8.1,"Establish internal controls, policies, and procedures",0,,Y,"Forming rules and regulations to ensure the achievement of effectiveness, proficiency of operations, and reliability of financial reporting."
10914,9.8.1.1,Establish board of directors and audit committee,0,,N,Establishing board of directors and auditing committee in order to assign roles and responsibilities for internal controls.
10915,9.8.1.2,Define and communicate code of ethics,0,,N,Outlining and communicating a code of ethics act responsibly. 
10916,9.8.1.3,Assign roles and responsibility for internal controls,0,,N,"Defining roles, responsibilities, and accountabilities for effectiveness and proficiency of operations and reliability of financial reporting."
11250,9.8.1.4,Define business process objectives and risks,0,,N,"Outlining the objectives and risks associated with a process. Delineate process goals. Determine the risks attached to it. Determine what the process is meant to accomplish, potential issues, a timeline of potential risks, the scope and potential impact of risks, etc."
11251,9.8.1.5,Define entity/unit risk tolerances,0,,N,"Outlining the risk tolerance levels of individual units, as well as the organization as a whole. Determine the specific maximum risk to take in quantitative terms for each relevant risk subcategory, including strategic, operational, financial, and compliance risks."
21574,9.8.2,Operate controls and monitor compliance with internal controls policies and procedures,0,,Y,"Performing planning, management, operations, and monitoring of internal control mechanism policies and procedures in order to manage internal controls."
10918,9.8.2.1,Monitor control effectiveness,0,,N,"Overseeing the activities for internal controls. Observe the effectiveness of policies, procedures, techniques, and mechanisms actions taken to minimize risk."
10919,9.8.2.2,Remediate control deficiencies,0,,N,"Taking corrective measures for policies, procedures, techniques, and mechanisms actions taken to minimize risk. (Conduct in accordance with Monitor control effectiveness [10918] in order to determine and rectify the control deficiencies.)"
10764,9.8.3,Report on internal controls compliance,0,,Y,"Reporting on internal controls compliance to the appropriate authority, including IT regulations and pertinent data."
10923,9.8.3.1,Report to external auditors,0,,N,Reporting to external auditors. This process requires the organization to report to external auditors about the regulations for any critical data that the organization is holding.
10924,9.8.3.2,"Report to regulators, share-/debt-holders, securities exchanges, etc.",0,,N,"Reporting to regulators, shareholders, debt holders, securities exchanges, etc. about IT regulations and pertinent data."
10925,9.8.3.3,Report to third parties,0,,N,"Reporting to suppliers, customers, and partners that are doing business with the company about IT regulations and pertinent data."
10926,9.8.3.4,Report to internal management,0,,N,"Reporting to internal management (all employees, directors, and management) about IT regulations and pertinent data."
10736,9.9,Manage taxes,0,,Y,Estimating the organization's periodic tax liabilities. Ensure that appropriate taxing authorities receive tax return filings and payments when due.
10765,9.9.1,Develop tax strategy and plan,0,,N,Setting targets for periodic tax liabilities. Assess the tax impact of various activities such as the acquisition or disposal of fixed assets or a deliberate change in number of employee.
10927,9.9.1.1,"Develop foreign, national, state, and local tax strategy",0,,N,"Developing a tax strategy for foreign, national, state, local administration. Set up tax strategies for foreign trade in imports and exports and at national, state, and local level."
10928,9.9.1.2,Consolidate and optimize total tax plan,0,,N,Combining and enhancing a rational analysis of a financial condition or plan from a tax perspective in order to align financial goals through efficient tax planning. 
10929,9.9.1.3,Maintain tax master data,0,,N,Maintaining a master file about the rational analysis of a financial condition or plan from a tax perspective in order to align financial goals through efficient tax planning. 
10766,9.9.2,Process taxes,0,,Y,"Processing the taxes of the organization in line with the regional taxation structure, including corporate, property, excise, and service taxes."
10930,9.9.2.1,Perform tax planning/strategy,0,,N,Creating and implementing strategies for taxes to be paid or collected by the business. 
10931,9.9.2.2,Prepare tax returns,0,,N,Preparing and submitting tax reports for every employee to the tax department in order to show the tax paid and deducted from their salaries in the year.
10932,9.9.2.3,Prepare foreign taxes,0,,N,Preparing reports about paid or accrued foreign taxes to an overseas country.
10933,9.9.2.4,Calculate deferred taxes,0,,N,Calculating the income that has been realized when the tax on that income has not.
10934,9.9.2.5,Account for taxes,0,,N,Managing the organization's financial accounts for the purpose of taxation. Prepare and maintain the tax paid by the organization to the country they have business in.
10935,9.9.2.6,Monitor tax compliance,0,,N,Checking and correcting the tax policies according to the rules and regulations set by the organization.
10936,9.9.2.7,Address tax inquiries,0,,N,Addressing any tax queries by any regulatory or government authorities. Review historical records related to taxation within the organization in order to respond to queries. 
10737,9.1,Manage international funds/consolidation,0,,N,"Managing cash collections and disbursements made by operating units across the enterprise. When appropriate, transfer cash from the operating units to parent-level bank accounts managed by the organization's treasury team."
10767,9.10.1,Monitor international rates,0,,N,Forecasting and monitoring changes in foreign currency value or interest rates around the world that play an important role in the organization.
10768,9.10.2,Manage transactions,0,,N,"Managing any transfer of funds in the course of conducting cross-border trades or investments, including conversion across currencies. Find the most suitable alternative for making payments, while saving taxes and avoiding any unwarranted regulation, with the objective of protecting capital."
10769,9.10.3,Monitor currency exposure/hedge currency,0,,Y,Assessing exposure to potential financial losses as a result of changes in the value of currencies. Forecast the impact of movements in foreign currency values. Enter into financial transactions designed to offset or limit potential exposure to loss.
10770,9.10.4,Report results,0,,N,Documenting and reporting accounting entries to formally report financial gains or losses experienced as a result of foreign exchange activity.
17059,9.11,Perform global trade services,0,,N,"Making and collecting payments for transactions in products/services, and transporting them to interested markets."
14090,9.11.1,Screen sanctioned party list,0,,N,Evaluating the approved list of parties for engaging in international trade in order to ensure the safety of the organization's business transactions. Examine agents that have been granted legal rights to engage in global trade and their credentials.
14091,9.11.2,Control exports and imports,0,,N,Overseeing and directing the flow of trade to/from the organization in order to ensure financial gains. 
14092,9.11.3,Classify products,0,,N,Systematically categorizing products/services for their suitability to international trade. Create classes and categories for demarcating the types of products suitable for international trade. Study requisite national and international standards and the adherence of the organization's portfolio of offerings to these.
19593,9.11.4,Perform currency conversion,0,,N,"Identifying current exchange rates between two currencies and converting the foreign currency to that of the local monetary unit. I.E., yen to US dollar. "
14093,9.11.5,Calculate duty,0,,N,Computing the excise duty to be paid during international trade.
14094,9.11.6,Communicate with customs,0,,N,Communicating with the customs department to ensure fluid compliance. Share pertinent information mandated by law with the government agency that controls and collects the duties levied for the international exchange of products/services.
14095,9.11.7,Document trade,0,,N,"Documenting and recording the trade processes while making transactions, noting the description, quality, number, transportation medium, indemnity, and inspection."
14096,9.11.8,Process trade preferences,0,,N,"Preparing global trade under preference, which allows the organization to import/export products at a lower or nil rate of customs duty and/or levy charge."
14097,9.11.9,Handle restitution,0,,N,Administering and overseeing all restitution activities the organization may be subjected to. Manage compliance with apposite legal frameworks. Make any restitution that may be required by law; comply with authorities over any fines or non-financial measures imposed.
14098,9.11.10,Prepare letter of credit,0,,N,"Creating a document assuring that a seller will receive payment when certain delivery conditions are met. (If the buyer is unable to make payment on the purchase, a bank covers the outstanding amount.)"
19207,10,"Acquire, Construct, and Manage Assets",3,,Y,"Relating to the design, construction, acquisition, and management of both productive and non-productive assets."
10937,10.1,Plan and acquire assets,0,,N,"Planning, acquiring, and managing facilities, workspaces, and supporting assets. Acquire, configure, and manage facilities and workspaces, to include supporting equipment and materials."
10941,10.1.1,Develop property strategy and long term vision,0,,N,Strategizing a long-term vision for managing properties. Prepare strategies and a long-term vision for managing purchased/retained properties.
10955,10.1.1.1,Confirm alignment of property requirements with business strategy,0,,Y,Creating alignment between the requirement of properties and the overall business strategy. This process requires the organization to align the requirement of properties in accordance with its business strategies of the organization.
10956,10.1.1.2,Appraise the external environment,0,,N,"Evaluating the impact of the external environment. Evaluate the circumstances, objects, events, and aspects surrounding an organization that affects its actions and selections and that recognizes its opportunities and risks."
10957,10.1.1.3,"Determine build, buy, or lease decision",0,,N,Deciding whether to buy or build properties. Study the market forces about property prices and cost of construction in order to take decisions based on the market research.
10943,10.1.2,Plan facility,0,,Y,Recognizing the needs of facility users in order to construct a project proposal that meets those needs.
10958,10.1.2.1,Design facility,0,,N,Preparing and analyzing different designs for a facility in order to finalize which design will be the most suitable option.
10959,10.1.2.2,Analyze budget,0,,N,Evaluating the feasibility of budgets prepared for the construction of facilities.
10960,10.1.2.3,Select property,0,,N,Assessing and choosing the appropriate property. Analyze the property requirements. Review the available property options. Finalize the most suitable option.
10961,10.1.2.4,Negotiate terms for facility,0,,N,Discussing the terms and conditions of facilities to be occupied according to the business requirements and availability of budgets.
10962,10.1.2.5,Manage construction or modification to building,0,,N,Constructing the buildings. Manage renovations according to requirements and demands. 
10944,10.1.3,Provide workspace and facilities,0,,Y,"Managing the provision of the workspace and its assets. Arrange an office space with all assets (tables, chairs, computers, admin staff, etc.) according to requirements."
10963,10.1.3.1,Acquire workspace and facilities,0,,N,"Attaining the office space with all assets (tables, chairs, computers, admin staff, etc.) according to requirements."
10964,10.1.3.2,Change fit/form/function of workspace and facilities,0,,N,"Modifying the formation of the workspace and its assets. Make necessary changes in an office space with all assets (tables, chairs, computers, admin staff, interior designing, etc.) according to requirements."
10949,10.1.4,Manage facilities operations,1,21690,N,Managing all operational activities of the facility. Manage how each function/business unit works. Support the manufacturing facility to attain organizational goals.
10965,10.1.4.1,Relocate people,0,,N,Shifting staff or employees from one place to another place according to changes in business requirements.
10966,10.1.4.2,Relocate material and tools,0,,N,Relocating the tools and raw materials. Shift raw or finished material and machines of company from one place to another place according to changes in business requirements.
21690,10.1.4.3,Provide facility access and security,1,NEW,N,"Ensuring safe, controlled access to organizational facilities by implementing and maintaining physical security protocols, systems, and procedures. This includes issuing and managing access credentials; monitoring entry points; coordinating visitor access; and operating security technologies such as surveillance, alarms, and access-control systems. Establish and enforce policies to protect employees, visitors, assets, and information; respond to security incidents or breaches; and routinely assess the effectiveness of security measures. "
21575,10.2,Design and construct assets,0,,N,"Designing and constructing assets such as machines, tools, factories, etc. Manage steps to acquire assets including managing capital, as well as planning, scheduling, and overseeing acquisition/construction."
19209,10.2.1,Manage capital program for assets,0,,N,"Producing and maintaining a planning schedule and a financial plan to purchase or manufacture assets. Determine the investment plan, monitor capital, and secure the necessary financing in order to realize completion of the program."
19210,10.2.1.1,Define capital investment plan,0,,N,Establishing what funds will be invested in the construction of assets for the advancement of established business objectives. 
19211,10.2.1.2,Monitor capital program,0,,N,"Monitoring plans on capital projects. Capital projects can be purchasing buildings, lands, etc. "
19212,10.2.1.3,Secure construction financing,0,,N,Acquiring the loans needed to construct necessary assets.
20139,10.2.2,Design and plan asset construction,0,,N,Outlining the steps and strategies needed to construct assets. Verify that all regulations are adhered to and that all permissions have been granted. Organize and plan for resources to complete construction.
19220,10.2.2.1,Develop construction strategy,0,,N,"Developing a strategy to perform asset construction. Assure that timelines, regulations, and resources are on task and on budget."
11276,10.2.2.2,Perform construction performance management,0,,N,"Managing the construction process to ensure that activates are on task, on budget, and are being performed with safety and quality in mind."
19221,10.2.2.3,Obtain construction permissions,0,,N,"Gathering the required permits for construction from the proper jurisdiction. This may include inspections during and after construction to verify that the new asset meets all national, regional, and local codes."
19222,10.2.2.4,Design assets,0,,N,"Designing assets to meet organizational needs as well as ensuring that the asset adheres to all national, regional, and local construction codes. "
19223,10.2.2.5,Plan construction resources,0,,N,"Determining what resources will need to be acquired in order to carry out construction. Plan when, where, and how resources will be used. Determine the length of time resources will be utilized."
19229,10.2.3,Schedule and perform construction work,0,,N,Arranging a timetable for which to perform construction work. Schedule resources to contract assets for new or replacement assets. Reschedule or redesign assets if needed. 
19230,10.2.3.1,Schedule construction work,0,,N,Defining a timetable for which to execute the construction of the asset.
19231,10.2.3.2,Obtain resources,0,,N,Gathering resources needed to complete all construction work. Verify that all resources have the proper training and skills to perform the work.
19232,10.2.3.3,Construct new assets,0,,N,Building new assets necessary for the organization. Be aware of any construction codes and permits that need to be addressed.
19233,10.2.3.4,Augment existing assets,0,,N,Modifying existing assets to align with the changing needs of the organization. Be aware of any construction codes and permits that need to be addressed.
19234,10.2.3.5,Renew/Replace assets,0,,N,Determining the need to replace existing assets. Be aware of any construction codes and permits that need to be addressed.
19224,10.2.4,Manage asset construction,1,21689,N,"Overseeing the performance and quality of work. Assure that records are maintained throughout the construction process. Adhere to all safety, security, and access regulations set forth by the organization and all government standards. "
19225,10.2.4.1,Monitor work performance,0,,N,"Monitoring construction to insure that all regulatory laws are being adhered to, that all work is being performed in a timely manner, and that quality assurance is met at all steps of the construction process."
19226,10.2.4.2,Undertake construction quality control,0,,N,Implementing a checks and balances system to verify that the construction was performed correctly. Rework when errors are found. 
19227,10.2.4.3,Create work and asset records,0,,N,"Implementing records to include all construction work that has been performed. Include all new or modified construction, and any construction or regulatory issues that might have occurred."
19228,10.2.4.4,"Manage safety, security, and access to sites",0,,N,"Ensuring that safety, security, and access is maintained. Provide a workplace that meets and exceeds all local, state, and federal guidelines. Provide security and access to the building site as set forth by safety and organizational guidelines."
21689,10.2.4.5,Schedule and perform commissioning,1,NEW,N,"Scheduling and performing commissioning activities to verify that constructed assets operate as intended, meet specified requirements, and are ready for handover, use, or operational acceptance."
19238,10.3,Maintain assets,0,,Y,"Preserving assets through the planning, managing, and performance of preventative, routine, and critical maintenance work. "
19239,10.3.1,Plan asset maintenance,1,c19244,N,"Ensuring that necessary resources are available and tasks are prioritized accordingly through planning. Provide strategies and policies that identify tasks that need to be completed, and the resources necessary to fulfill those tasks."
19240,10.3.1.1,Develop maintenance strategies,0,,N,Creating goals and agendas to better realize the success of the maintenance policies that have been put into place.
10967,10.3.1.2,Analyze assets and predict maintenance requirements,0,,N,Evaluating assets in order to project future requirements for maintenance. Evaluate the present working condition of assets. Determine the future maintenance requirements of assets.
19241,10.3.1.3,Specify maintenance policies,0,,N,Communicating policies in regards to asset maintenance. Provide a clear set of procedures and policies that outline what will be involved in the maintenance process. 
10968,10.3.1.4,Integrate preventive maintenance into operations schedule,0,,N,Devising a methodology and procedure for assimilating the works of planned maintenance into the schedule scheme for the processing of finished products that utilizes the same machinery. 
19242,10.3.1.5,Identify work management tasks & priorities,0,,N,Identifying the steps needed for asset maintenance. List out the those tasks that are involved in completing this process. Prioritize the tasks that are created.
19243,10.3.1.6,Conduct resource planning,0,,N,Analyzing workload needs in relation to asset maintenance and plan resources around those needs.
19244,10.3.1.7,Create asset work plans,1,"RENAME, WAS:Create work plans",N,Creating procedures on how to maintain assets. 
19245,10.3.2,Manage asset maintenance,0,,N,Ensuring that asset maintenance is conducted in a timely manner and successfully. Schedule work with the required resources with an eye on quality control and safety. Verify that contracted maintenance meets performance targets.
19246,10.3.2.1,Schedule maintenance work,0,,N,Defining a timetable for which to execute the maintenance of the asset. 
19247,10.3.2.2,Obtain required resources,0,,N,Gathering resources needed to complete all maintenance work. Verify that all resources have the proper training and skills to perform the work.
19248,10.3.2.3,Undertake quality control,0,,N,Implementing a checks and balances system to verify that the maintenance was performed correctly. Rework when errors are found. 
19249,10.3.2.4,Update work and asset records,0,,N,"Modifying existing maintenance records to include all new work that has been performed, what assets were serviced, and any issues that might have arisen. "
19250,10.3.2.5,Manage maintenance work safety,0,,N,"Assuring that all safety laws and regulations are being implemented and followed. Align practices with regulatory bureaus such as OSHA , EHS, and ISO. "
19251,10.3.2.6,Define maintenance performance targets,0,,N,Outlining what should be achieved through predictive indicators with regard to performing maintenance. This could include the length of time it takes to perform routine maintenance or how often unplanned maintenance feasibly occur.
19252,10.3.2.7,Monitor maintenance performance against targets/contracts,0,,N,"Following set performance targets, monitor and gage the success of the organization in meeting those targets."
19253,10.3.3,Perform asset maintenance,0,,Y,"Engaging in all aspects of asset maintenance. Ensure that all assets are functioning properly and to all specified codes and regulations where applicable. Maintenance includes all preventative, routine, and corrective activates."
10947,10.3.3.1,Perform preventative asset maintenance,0,,N,Performing prophylactic maintenance in an effort to avoid corrective or unplanned repairs.
19254,10.3.3.2,Perform routine asset maintenance,0,,N,Carrying out required maintenance to continue upkeep of equipment or assets. 
19255,10.3.3.3,Perform corrective asset maintenance and repairs,0,,N,Repairing or correcting faults that occur with an asset. This could be a break or other repairable damage. 
19256,10.3.3.4,Identify unplanned maintenance requirements,0,,N,Realizing potential or current problems with assets that would require unplanned maintenance. Unplanned maintenance is a repair or change that needs to be made that is not preventative or routine.
19257,10.3.3.5,Perform unplanned maintenance and repairs,0,,N,Performing repairs that occur outside of normal routine or preventative maintenance. 
21576,10.4,Manage asset end-of-life,0,,Y,"Managing the disposition of assets at their end-of-life. End-of-life for an asset may be due to obsolescence, replacement, excess capacity, or disrepair among other potential factors. Steps may include decommissioning, disassembly, recycling, etc. Tracking and reporting may also be appropriate for some or all asset types due to law, regulation, or social/environmental responsibility."
10952,10.4.1,Develop exit strategy,0,,N,Creating a strategy for managing asset exits. 
18592,10.4.1.1,Monitor useful life of assets,0,,N,"Monitoring assets against their planned useful life. Each asset may have specific criteria that indicate their usability. This may include time-based, maintenance history, capacity planning, etc. "
21577,10.4.1.2,Perform cost vs. benefit analysis for replacement,0,,N,"Cost/benefit analysis of assets to determine retention or end-of-life. Evaluating asset total lifecycle cost against other factors such as repair/refurbishment, replacement, and alternate solutions."
19258,10.4.2,Decommission productive assets,0,,N,"Retiring assets that are no longer viable to the business. Decommission assets that are no longer in working order, are out of date, or whose maintenance exceeds the cost of replacement."
10953,10.4.3,Perform sale or trade,0,,N,Performing the sale of assets. Achieve and complete the sale process. Deliver the end product to the customers. 
12717,10.4.4,Manage take-back centers,0,,N,"Managing locations where end-of-life assets are evaluated for decommissioning, disassembly, recycling, etc."
21579,10.4.5,Dismantle assets,0,,N,"Dismantling an asset into manageable parts. The parts may follow different dispositions, such as resale, reuse, recycle, etc."
21580,10.4.6,Track parts,0,,N,"Tracking the disposition of all parts from end-of-life assets. Tracking should provide an audit trail to include source, rational for disposition, and destination."
21581,10.4.7,Recycle parts,0,,N,"Recycling parts in accordance with legal, regulatory, and social/environmental responsibilities."
12721,10.4.8,Ship hazardous material,0,,N,"Planning, conducting, and tracking shipment of hazardous materials."
12722,10.4.9,Provide government reporting,0,,N,Preparing and distributing government reports.
21582,10.4.10,Perform abandonment,0,,N,"Planning and performing abandonment activities. Whether facilities  or equipment, ensure assets to be abandoned are safe, secure, and meet all legal, regulatory, and social/environmental responsibilities."
13131,10.4.10.1,Demolish and secure,0,,N,Demolishing and securing asset and resulting parts/debris.
13132,10.4.10.2,Restore site,0,,N,Performing remediation or restoration activities.
19465,10.4.10.3,Monitor site for duration of time required by regulators,0,,N,"Managing and reporting site status. Align efforts to all legal, regulatory and social/environmental responsibilities."
13133,10.4.10.4,Prepare handover to new operator or landowner,0,,N,Supporting handover to new operator or landowner. Include proper documentation on asset history and current state to enable orderly transition.
21583,10.4.11,Perform waste and hazardous goods management,0,,N,"Planning and performing waste and hazardous goods management. In compliance with all legal, regulatory, and social/environmental requirements, plan, document, and conduct hazardous material handling, disposal, and reporting."
12180,10.4.11.1,Maintain material safety data sheets,0,,N,Preparing material safety sheets. Capture material safety records to properly apply handling and disposal requirements.
12181,10.4.11.2,Maintain awareness of and communicate regulatory requirements,0,,N,Understanding and communicating hazardous material regulatory requirements.
12182,10.4.11.3,Maintain hazardous material handling and disposal,0,,N,"Planning, overseeing, and tracking hazardous material handling and disposal."
12183,10.4.11.4,Manage compliance audits,0,,N,"Planning, supporting, and documenting hazardous material audits."
12184,10.4.11.5,Recognize need to disposition hazardous materials/waste,0,,N,Identifying and establishing approaches to dispose of hazardous materials/waste.
12185,10.4.11.6,Determine disposition and associated processing,0,,N,Evaluating hazardous materials and waste for appropriate disposition. Apply requirements and initiate disposition activities.
12186,10.4.11.7,"Manage disposition, disposal, reprocessing activities",0,,N,"Performing disposition, disposal, and reprocessing activities."
12187,10.4.11.8,Manage documentation and reporting,0,,N,"Documenting and reporting disposition, disposal, and reprocessing activities."
16437,11,"Manage Enterprise Risk, Compliance, Remediation, and Resiliency",0,,Y,Ensuring that an organization effectively manages its risk. Process groups are aligned with traditional risk management activities.
17060,11.1,Manage enterprise risk,0,,Y,Creating requisite frameworks and coordinating all risk management activities for the entire organization and each function. Manage the enterprise risk by outlining the risk policies and procedures. Monitor and communicate all risk management activities. Encourage correspondence among the business units. Manage the risk of all business units and functions.
16439,11.1.1,Establish the enterprise risk framework and policies,0,,N,"Creating an agenda for the rules and regulations of enterprise risk that deal with hazardous, financial, operational, and strategic risks. This is inclusive of all forms of new and evolving technology such as artificial intelligence (AI)."
16440,11.1.1.1,Determine risk tolerance for organization,0,,N,"Recognizing the organization's tolerance for risk, given risk-return trade-offs for one or more anticipated and predictable consequences."
16441,11.1.1.2,Develop and maintain enterprise risk policies and procedures,0,,N,"Establishing and maintaining the policies and procedures for managing risk. Create rules and regulations for enterprise risk dealing with hazardous, financial, operational, and strategic risks."
16442,11.1.1.3,Identify and implement enterprise risk management tools,0,,N,Recognizing and implementing tools for managing risk. Identify and apply enterprise risk management tools. Leverage methods and processes to manage risks and opportunities associated with business objectives.
16443,11.1.1.4,Coordinate the sharing of risk knowledge across the organization,0,,N,Communicating the knowledge about risk within the organization. Identify operational risks. Share risk information within the organization.
16444,11.1.1.5,Prepare and report enterprise risk to executive management and board,0,,N,"Preparing and presenting reports about enterprise risk to the management of the organization. Create reports for management on hazard risks (e.g., property damage and liability torts), financial risks (e.g., currency and liquidity risks), and operational risks (e.g., product failure, customer satisfaction, social trends, and competition)."
16445,11.1.2,Oversee and coordinate enterprise risk management activities,0,,N,"Coordinating to plan, organize, lead, and control the activities of an organization in order to minimize the special effects of risk on capital and earnings."
16446,11.1.2.1,Identify enterprise level risks,0,,N,"Determining risks that could thwart objectives, including crises that may impact customer service such as data breaches or significant product issues. Document and communicate the concern."
16447,11.1.2.2,Assess risks to determine which to mitigate,0,,N,Identifying options/actions to enhance opportunities and reduce threats. Recognize the root reasons of the identified risks.
16448,11.1.2.3,Develop risk mitigation and management strategy and integrate with existing performance management processes,0,,N,Developing activities to improve opportunities and lessen threats. Specify the organization's objectives. Evolve strategies and policies to attain these objectives. Assign resources to project objectives. 
16449,11.1.2.4,Verify business unit and functional risk mitigation plans are implemented,0,,N,Checking that the blueprint created for managing risk in individual business units and divisions is correctly effectuated. Validate the implementation of all activities geared to mitigate risks.
16450,11.1.2.5,Ensure risks and risk mitigation actions are monitored,0,,N,Ensuring risk monitoring and mitigation activities. Monitor actions to enhance opportunities and reduce threats to project objectives.
16451,11.1.2.6,Report on enterprise risk activities,0,,Y,"Creating a report of activities to address hazard risks, liability torts, financial risks, operational risks, social trends, competition, etc."
16452,11.1.2.7,Coordinate business unit and functional risk management activities,0,,N,Coordinating risk management activities to improve opportunities and lessen threats. Specify the organization's objectives. Assign resources to project objectives. 
16453,11.1.2.8,Ensure that each business unit/function follows the enterprise risk management process,0,,N,Checking each business unit's/function's options and activities to improve opportunities and lessen threats.
16454,11.1.2.9,Ensure that each business unit/function follows the enterprise risk reporting process,0,,N,Checking the reporting process of each business unit's/function's options and activities to improve opportunities and lessen threats.
17462,11.1.3,Manage business unit and function risk,0,,N,Analyzing the threats a business unit/function faces to prioritize the controls it implements.. 
16456,11.1.3.1,Identify risks,0,,N,Developing a timely and continuous process to identify activities that might hinder a project's goals.
16457,11.1.3.2,Assess risks using enterprise risk framework policies and procedures,0,,N,"Determining the possibility that a specified undesirable event will occur using established tools, implements, and frameworks. Use risk assessments to determine, for example, whether to undertake a particular venture, what rate of return a particular investment requires, and how to mitigate an activity's potential losses."
16458,11.1.3.3,Develop mitigation plans for risks,0,,N,Developing possibilities and arrangements to improve opportunities and reduce deviations to project objectives.
18129,11.1.3.3.1,Assess adequacy of insurance coverage,0,,N,Evaluating the changing needs for insurance coverage. Research available insurance providers and offerings. 
16459,11.1.3.4,Implement mitigation plans for risks,0,,N,Executing mitigation plans to improve opportunities and reduce deviations to project objectives. 
16460,11.1.3.5,Monitor risks,0,,N,"Identifying, examining, and recognizing/justifying any improbability in investment decision making."
16461,11.1.3.6,Analyze risk activities and update plans,0,,N,Examining the impact of risk activities in order to update the existing scheme of risk management. Analyze and substantiate the potential for adverse consequences to occur. Consider the risks associated with the activity and the methods available to manage those risks.
16462,11.1.3.7,Report on risk activities,0,,N,"Creating reports on risk activities, and communicating them to management. Prepare reports on the potential for adverse safety consequences."
17467,11.2,Manage compliance,0,,Y,Managing steps to confirm enduring compliance to industry regulations and government legislation.
17468,11.2.1,Establish compliance framework and policies,0,,N,"Developing a set of procedures detailing an organization's progress in complying with established guidelines, provisions, and legislation."
17469,11.2.1.1,Develop enterprise compliance policies and procedures,0,,N,Creating a standardized approach to ethics and compliance. Have a programmatic approach for compliance that focuses on the definite risks the organization faces.
17470,11.2.1.2,Implement enterprise compliance activities,0,,N,"Implementing standardized for ethics and compliance. Have a programmatic approach, built from the top down, to enterprise compliance that focuses on the definite risks the organization faces."
14133,11.2.1.3,Manage internal audits,0,,N,Managing accounts and prepare regular reports on financial performance.
14137,11.2.1.4,Maintain controls-related technologies and tools,0,,N,"Managing technologies and tools related to the confidentiality, integrity, and availability of data in order to ensure the security of the organization's information. This is inclusive of all forms of new and evolving technology such as artificial intelligence (AI)."
16463,11.2.2,Manage regulatory compliance,0,,Y,"Obeying laws, guidelines, strategies, and stipulations related to the business."
16464,11.2.2.1,Develop regulatory compliance procedures,0,,N,"Developing procedures and methodologies to comply with relevant laws and regulations of an organization's obedience to laws, guidelines, strategies and stipulations related to business."
16465,11.2.2.2,Identify applicable regulatory requirements,0,,N,"Determining the regulatory requirements that are most appropriate for the organization. Identify goals in order to follow the appropriate rules and regulations, guidelines, and strategies."
16466,11.2.2.3,Monitor the regulatory environment for changing or emerging regulations,0,,N,"Analyzing and overseeing the regulatory environment in order to spot any changing or emerging regulations. This process element calls upon the organization to monitor the regulatory environment for any new statutes, policies, and enactments issued by the respective government authorities or those which have been updated."
16467,11.2.2.4,Assess current compliance position and identify weaknesses or shortfalls therein,0,,N,Evaluating current regulatory policies and regulations. Assess their performance. Make necessary changes.
16468,11.2.2.5,Implement missing or stronger regulatory compliance controls and policies,0,,N,"Assessing the current policies and policies. Implement missing and necessary changes environmental changes, political changes, technological changes, etc."
16469,11.2.2.6,Monitor and test regulatory compliance position and existing controls,0,,Y,"Monitoring, appraising, and evaluating the compliance position of the organization in order to fine-tune for effective remediation. Track efforts for handling regulatory and compliance requirements necessitated by law. Test the robustness of internal frameworks, procedures, and approaches for dealing with these requirements, in order to clearly identify any necessary changes."
19595,11.2.2.7,Compile and communicate compliance scorecard(s),0,,N,Creating a graphical representation of metrics in order to communicate the general health of the organization in relation to risk and compliancy.
19596,11.2.2.8,Compile and communicate internal and regulatory compliance reports,0,,N,"Submitting compliance reports to regulatory agencies. These reports can be made to environmental, securities, or human resources agencies as stipulated by the local governing body."
16470,11.2.2.9,Maintain relationships with regulators as appropriate,0,,N,"Developing and preserving relationships with the regulators, without compromising the legal basis of the relationship."
11185,11.3,Manage remediation efforts,0,,Y,"Administering the efforts and activities for remediation. This process element requires the organization to create plans for corrective action in collaboration with government agencies and pertinent professional services agencies which specialize in remediation efforts relevant to the organization's operations. Additionally, the organization needs to consult experts to validate the plan, determine resources allocation, resolve any legal concerns, and formulate a company-wide policy for remediation."
11201,11.3.1,Create remediation plans,0,,N,Creating plans for remediation efforts. Make a plan to address a case of environmental adulteration. Identify and treat the adulteration so that the area will become operational again.
11202,11.3.2,Contact and confer with experts,0,,Y,Discussing and soliciting advice from experts for in order to incorporate their suggestion (regarding Create remediation plans [11201]).
11203,11.3.3,Identify/Dedicate resources,0,,N,Identifying and dedicating the resources for managing remediation efforts. Discern the resources needed for remediation efforts. Dispense with resources in a sound and well-reasoned manner.
11204,11.3.4,Investigate legal aspects,0,,N,"Examining regulatory and legislative frameworks. Obligate the organization to remediate any damages through compensations, fines, and any other remedial efforts necessitated to correct the situations. Analyze local environmental laws, binding international covenants, etc. in order to examine legal accuracy about the rules and procedures."
11205,11.3.5,Investigate damage cause,0,,N,"Studying the causes of damage, which could be environmental, physical, social, etc. at country level in order to institute better policies and regulations."
11206,11.3.6,Amend or create policy,0,,N,"Crafting a new framework of policies and procedures for deploying remediation efforts, or change existing policies and procedures. Adapt the policy structure to the context of the apposite national and international regulatory frameworks."
11216,11.4,Manage business resiliency,0,,Y,"Including the processes required to rapidly adapt and respond to any internal or external opportunity, demand, disruption, or threat. Develop a more dynamic, strategic, and integrated approach to managing compliance obligations."
